runtime,in01,in02,in03,in04,in05,in06,in07,in08,in09,in10,in11,in12,in13,in14,in15,in16,in17,in18,in19,in20,in21
1,Optimization,XYZ,1,1,12.0856,0,0,0,12.0856,0,0,0,34.06,LDA,6,6,1,0,0,0,FALSE
2268,Optimization,FDF,1,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,3,3,1,0,0,0,TRUE
120,Optimization,CONT,1,7,1.565,2.710659514,0,1.565,-2.710659514,0,0,0,30,LDA,40,40,10,0,0,0,FALSE
70,Singlepoint,XYZ,1,1,29.6761,0,0,0,29.6761,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
316,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
65,Optimization,XYZ,1,7,3.355313524,0,0,-1.677656762,2.90578675,0,0,0,14.24048605,GGA,4,4,1,0,0,0,FALSE
132974,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,126,144,11,0,0,0,TRUE
270,Singlepoint,XYZ,1,1,37.05463,0,0,0,37.05463,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
299748,MD,XYZ,1.12,5,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,107,150,70,0,0,0,TRUE
13723,Singlepoint,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,225,225,1,0,0,0,TRUE
139,Singlepoint,XYZ,1,1,5.1,5.1,0,5.1,0,5.1,0,5.1,5.1,LDA,12,12,12,0,0,0,FALSE
33913,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
4026,MD,XYZ,12.52472,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,16,16,1,0,0,0,TRUE
720,Optimization,XYZ,1,7,3.551400094,0,0,-1.775700047,3.075602701,0,0,0,30.64897876,GGA,6,6,1,0,0,0,FALSE
57,MD,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
43,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
73,Optimization,XYZ,1,7,3.484577241,0,0,-1.74228862,3.017732412,0,0,0,14.65580689,GGA,4,4,1,0,0,0,FALSE
2613,Optimization,CONT,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
193,Singlepoint,XYZ,1,1,32.14,0,0,0,32.14,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
140,Singlepoint,XYZ,1,1,37.05463,0,0,0,37.05463,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
64,Singlepoint,XYZ,1,1,29.6761,0,0,0,29.6761,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
5,Singlepoint,XYZ,50,1,27.21659,0,0,0,27.21659,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
8,Singlepoint,CONT,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
2,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
2,MD,FDF,1,1,1.951,-3.38,0,1.951,3.38,0,0,0,100,GGA,5,5,1,0,0,0,FALSE
2,Optimization,XYZ,1,1,12.0856,0,0,0,12.0856,0,0,0,34.06,LDA,6,6,1,0,0,0,FALSE
262,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,16,16,1,0,0,0,TRUE
331,Singlepoint,XYZ,1,1,29.6761,0,0,0,29.6761,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
2838,Optimization,FDF,1,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,2,2,1,0,0,0,TRUE
244,Singlepoint,XYZ,1.05,1,3.10907,0,0,-1.55453,2.692533,0,0,0,20,GGA,7,7,1,0,0,0,FALSE
41,Singlepoint,XYZ,1,1,37.05463,0,0,0,37.05463,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
16080,MD,XYZ,7.9255248,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,32,32,32,0,0,0,TRUE
2,Singlepoint,XYZ,1,7,13.8,7.97,0,-13.8,7.97,0,0,0,24.22,GGA,4,4,1,0,0,0,FALSE
2895,Optimization,FDF,1.025,1,18.05310631,0,0,0,13.32588291,0,0,0,20,GGA,4,4,1,0,0,0,TRUE
157832,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,229,229,4,0,0,0,TRUE
219,Singlepoint,XYZ,1,1,34.59512,0,0,0,34.59512,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
102,Singlepoint,XYZ,1,1,29.6761,0,0,0,29.6761,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
571,Singlepoint,XYZ,0.98,1,3.10907,0,0,-1.55453,2.692533,0,0,0,20,GGA,7,7,1,0,0,0,FALSE
260,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
194,Optimization,XYZ,1,7,2,2,0,0,2,2,2,0,2,GGA,9,9,9,0,0,0,FALSE
52,Singlepoint,XYZ,1,1,32.13561,0,0,0,32.13561,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
114,Singlepoint,XYZ,1,1,39.51415,0,0,0,39.51415,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
12756,MD,XYZ,13.16812,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,32,32,32,0,0,0,TRUE
105,Singlepoint,CONT,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
307,Singlepoint,XYZ,1,1,27.21659,0,0,0,27.21659,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
14505,Optimization,FDF,1,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,4,4,1,0,0,0,TRUE
10425,MD,XYZ,20.21684621,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,32,32,32,0,0,0,TRUE
609942,Singlepoint,XYZ,0.97,1,3.10907,0,0,-1.55453,2.692533,0,0,0,20,GGA,7,7,1,0,0,0,FALSE
278102,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,144,144,16,0,0,0,TRUE
91,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
3547,Optimization,CONT,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
2,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
15,MD,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
719,Optimization,FDF,1,1,18.05310631,0,0,0,13.32588291,0,0,0,20,GGA,1,1,1,0,0,0,TRUE
49,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
19,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
2396,Optimization,FDF,1.05,1,18.05310631,0,0,0,13.32588291,0,0,0,20,GGA,4,4,1,0,0,0,TRUE
62,Singlepoint,XYZ,1,1,3.10907,0,0,-1.55453,2.692533,0,0,0,20,GGA,4,4,1,0,0,0,FALSE
245,Singlepoint,XYZ,1,1,34.59512,0,0,0,34.59512,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
65,Optimization,XYZ,1,7,18,0,0,0,13,0,0,0,11,GGA,1,1,1,0,0,0,FALSE
357,Singlepoint,XYZ,1,1,32.13561,0,0,0,32.13561,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
351,Singlepoint,XYZ,1,1,27.21659,0,0,0,27.21659,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
39454,MD,XYZ,23.572148,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,64,64,64,0,0,0,TRUE
2,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,117,117,1,0,0,0,TRUE
14,MD,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
240,Singlepoint,XYZ,1,1,34.59512,0,0,0,34.59512,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
72,Singlepoint,XYZ,1,1,37.05463,0,0,0,37.05463,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
16,MD,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
4,Singlepoint,XYZ,1,1,27.21659,0,0,0,27.21659,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
65,Singlepoint,XYZ,1,1,37.05463,0,0,0,37.05463,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
616,MD,XYZ,3.6567868,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,32,32,32,0,0,0,FALSE
2432,Optimization,FDF,1,1,18.05310631,0,0,0,13.32588291,0,0,0,20,GGA,4,4,1,0,0,0,TRUE
107316,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,128,128,8,0,0,0,TRUE
1555,Optimization,XYZ,1,7,18.06,0,0,0,13.38,0,0,0,11.68,GGA,1,1,1,0,0,0,TRUE
235523,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,126,126,16,0,0,0,TRUE
397,Singlepoint,XYZ,1,1,37.05463,0,0,0,37.05463,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
120,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
416,Singlepoint,XYZ,1,1,39.51415,0,0,0,39.51415,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
217,Singlepoint,XYZ,1,1,27.21659,0,0,0,27.21659,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
53,Singlepoint,XYZ,1,1,3.10907,0,0,-1.55453,2.692533,0,0,0,20,GGA,7,7,1,0,0,0,FALSE
6106,MD,XYZ,15.213582,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,32,32,16,0,0,0,TRUE
16,Optimization,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
2416,MD,XYZ,1,7,16.1211,9.3075,0,-16.1211,9.3075,0,0,0,24.2195,GGA,3,3,1,0,0,0,FALSE
88,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
3,Singlepoint,XYZ,1,1,27.21659,0,0,0,27.21659,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
125,Singlepoint,XYZ,1,1,31.3,0,0,0,31.3,0,0,0,2.45951,GGA,1,1,1,0,0,0,FALSE
31,Singlepoint,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,16,16,1,0,0,0,FALSE
43,Optimization,XYZ,1,7,3.963357687,0,0,-1.982327589,3.443189484,0,-0.137300043,-0.134473882,20.85454319,GGA,7,7,1,0,0,0,FALSE
1,Singlepoint,XYZ,1,7,17.255,9.9625,0,-17.255,9.9625,0,0,0,24.2195,GGA,3,3,1,0,0,0,FALSE
309,Singlepoint,XYZ,1,1,34.59512,0,0,0,34.59512,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
389,Singlepoint,XYZ,1,1,32.13561,0,0,0,32.13561,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
51,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
2458,Optimization,XYZ,1,7,18.066,0,0,0,13.38,0,0,0,11.68,GGA,1,1,1,0,0,0,TRUE
304,Singlepoint,XYZ,1,1,34.59512,0,0,0,34.59512,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
40,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
2244,MD,XYZ,12.52472,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,32,32,1,0,0,0,TRUE
16,Optimization,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
48,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
2535,Optimization,CONT,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
58,MD,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
150,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
66,Singlepoint,XYZ,1,1,2.7942,2.7942,0,2.7942,0,2.7942,0,2.7942,2.7942,LDA,8,8,8,0,0,0,FALSE
79,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
233,Singlepoint,XYZ,1,1,39.51415,0,0,0,39.51415,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
3220,Optimization,CONT,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
91,Singlepoint,XYZ,1,1,27.21659,0,0,0,27.21659,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
482,Singlepoint,XYZ,1,7,17.26,9.963,0,-17.26,9.963,0,0,0,24.22,GGA,3,3,1,0,0,0,FALSE
386,Singlepoint,XYZ,1,1,32.13561,0,0,0,32.13561,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
1306,MD,XYZ,6.443218,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,8,8,8,0,0,0,TRUE
102,Singlepoint,XYZ,1,1,24.75707288,0,0,0,24.75707288,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
280,Singlepoint,XYZ,1,1,27.21659,0,0,0,27.21659,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
236,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
2,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,225,225,1,0,0,0,TRUE
103218,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,211,211,3,0,0,0,TRUE
43792,Singlepoint,XYZ,20,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,128,128,64,0,0,0,TRUE
113,Singlepoint,XYZ,1,1,37.05463,0,0,0,37.05463,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
4,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
59,Singlepoint,XYZ,1,1,34.59512,0,0,0,34.59512,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
97,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
91,Singlepoint,XYZ,1,1,27.21,0,0,0,27.21,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
61,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
183,Singlepoint,XYZ,1,1,32.13561,0,0,0,32.13561,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
149,Singlepoint,XYZ,1,1,34.59512,0,0,0,34.59512,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
351518,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,144,125,21,0,0,0,TRUE
117,Singlepoint,XYZ,1,1,37.05463,0,0,0,37.05463,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
46,Singlepoint,XYZ,1,1,27.21659,0,0,0,27.21659,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
19,Singlepoint,XYZ,1,1,2.7942,2.7942,0,0,2.7942,2.7942,2.7942,0,2.7942,LDA,8,8,8,0,0,0,FALSE
32,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
2530,MD,XYZ,1,7,16.1211,9.3075,0,-16.1211,9.3075,0,0,0,24.2195,GGA,3,3,1,0,0,0,FALSE
83,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
1139,MD,XYZ,12.620475,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,8,8,1,0,0,0,TRUE
22,Singlepoint,XYZ,1,1,2.7942,2.7942,0,0,2.7942,2.7942,2.7942,0,2.7942,LDA,12,12,12,0,0,0,FALSE
5,MD,XYZ,10,3,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,12,12,1,0,0,0,FALSE
21976,Optimization,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,23,46,22.5,0,0,0,TRUE
4,Singlepoint,XYZ,1,1,2.7942,2.7942,0,0,2.7942,2.7942,2.7942,0,2.7942,LDA,8,8,8,0,0,0,FALSE
87,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
48,Singlepoint,XYZ,1,1,24.75707288,0,0,0,24.75707288,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
163,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,LDA,1,1,1,0,0,0,FALSE
249783,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,152,126,16,0,0,0,TRUE
56,MD,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
91,Singlepoint,XYZ,1,1,32.13561,0,0,0,32.13561,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
5567,MD,XYZ,7.695427,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,128,128,1,0,0,0,TRUE
2,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
36929,MD,XYZ,6.257242,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,64,64,64,0,0,0,TRUE
16,Optimization,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
1377,MD,XYZ,10,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,72,72,1,0,0,0,TRUE
1,Singlepoint,XYZ,1,1,3.435349419,-1.983399912,0,3.435349419,1.983399912,0,0,0,24.21968749,LDA,1,1,1,0,0,0,FALSE
208837,MD,XYZ,5.25,3,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,77,70,180,0,0,0,TRUE
2,MD,FDF,1,4,3.10907,3.10907,20,90,90,120,0,0,0,GGA,20,20,1,0,0,0,FALSE
109,Singlepoint,XYZ,1,1,27.21659,0,0,0,27.21659,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
83,Singlepoint,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
200,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,16.50471333,8.252356666,4.26,0,0,0,FALSE
10844,MD,XYZ,12.65,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,32,32,32,0,0,0,TRUE
72,Singlepoint,XYZ,1,1,31.3,0,0,0,31.3,0,0,0,2.46,GGA,1,1,1,0,0,0,FALSE
50,Optimization,XYZ,1.03,7,3.963357687,0,0,-1.982327589,3.443189484,0,-0.137300043,-0.134473882,20.85454319,GGA,7,7,1,0,0,0,FALSE
2,Singlepoint,CONT,14.325632,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,128,64,128,0,0,0,TRUE
116168,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,256,144,4,0,0,0,TRUE
16,Optimization,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
16,Optimization,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
112,Singlepoint,XYZ,1,1,37.05463,0,0,0,37.05463,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
16160,Optimization,FDF,1,3,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,1,10,10,0,0,0,FALSE
36,Singlepoint,XYZ,1,1,37.05463,0,0,0,37.05463,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
71,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
501,Singlepoint,XYZ,1,7,17.26,9.963,0,-17.26,9.963,0,0,0,24.22,GGA,3,3,1,0,0,0,FALSE
217,Singlepoint,CONT,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
2,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
36,Singlepoint,XYZ,1,1,32.13561,0,0,0,32.13561,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
252,Singlepoint,XYZ,1,1,37.05463,0,0,0,37.05463,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
24,Singlepoint,FDF,1,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,50,50,1,0,0,0,FALSE
2,Singlepoint,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
7290,MD,XYZ,13.65,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,32,32,32,0,0,0,TRUE
309,Singlepoint,XYZ,1,1,29.6761,0,0,0,27.6761,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
170,Singlepoint,XYZ,1,1,29.6761,0,0,0,29.6761,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
40190,MD,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,210,210,1,0,0,0,TRUE
4,Optimization,XYZ,1,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,3,3,1,0,0,0,TRUE
77,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
47243,MD,XYZ,12.587049,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,64,64,64,0,0,0,TRUE
113,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
12,Singlepoint,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
3,Singlepoint,XYZ,1,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,1,1,1,0,0,0,FALSE
1156,MD,XYZ,1.987542,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,32,32,32,0,0,0,TRUE
35,Singlepoint,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
2,Optimization,FDF,1,7,0.866025,0,0,0,9.839,0,0,0,15,GGA,4,4,1,0,0,0,FALSE
55,Optimization,XYZ,1,7,18.0665,0,0,0,13.3893,0,0,0,11.6874,GGA,1,1,1,0,0,0,TRUE
13,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,GGA,0.6666,0.3333,0,0,0,0,FALSE
2765,Optimization,FDF,1,4,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,3,3,1,0,0,0,TRUE
5,Singlepoint,XYZ,1,1,24.75707,0,0,0,24.75707,0,0,0,4.26,LDA,1,1,1,0,0,0,FALSE
21,Singlepoint,XYZ,1,1,34.59512,0,0,0,34.59512,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
6,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
71,Singlepoint,XYZ,1,1,34.59512,0,0,0,34.59512,0,0,0,4.26,LDA,1,1,1,0,0,0,FALSE
47379,MD,XYZ,18,7,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,64,64,64,0,0,0,TRUE
385,Singlepoint,XYZ,1,1,39.51415,0,0,0,39.51415,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
11,Singlepoint,XYZ,1,1,24.7,0,0,0,24.75707,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
7866,Optimization,XYZ,1,7,16.1211,9.3075,0,-16.1211,9.3075,0,0,0,23.811,GGA,3,3,1,0,0,0,FALSE
49,Singlepoint,XYZ,1,1,29.6761,0,0,0,29.6761,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
4695,MD,XYZ,1,7,17.26,9.963,0,-17.26,9.963,0,0,0,24.22,GGA,3,3,1,0,0,0,TRUE
411,Singlepoint,XYZ,1,1,27.21659,0,0,0,27.21659,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
146993,MD,XYZ,30.25616,6,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,128,128,64,0,0,0,TRUE
2,Optimization,XYZ,1,1,16.12106289,9.3075,0,-16.12106289,9.3075,0,0,0,23.811,LDA,3,3,1,0,0,0,FALSE
6,Singlepoint,XYZ,1,1,24.75,0,0,0,24.75,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
225,Singlepoint,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,GGA,50,50,1,0,0,0,FALSE
78,Singlepoint,XYZ,1,1,34.59512,0,0,0,34.59512,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
13,Singlepoint,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
49,Singlepoint,XYZ,1,1,32.13561,0,0,0,32.13561,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
37831,Singlepoint,XYZ,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,91,90,23,0,0,0,TRUE
240,Singlepoint,XYZ,1,1,32.13561,0,0,0,32.13561,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
1314,Optimization,FDF,1,1,18.05310631,0,0,0,13.32588291,0,0,0,20,GGA,1,1,1,0,0,0,TRUE
432,Singlepoint,XYZ,1,1,34.6,0,0,0,34.6,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
111,Singlepoint,XYZ,1,1,27.21659,0,0,0,27.21659,0,0,0,4.26,GGA,1,1,1,0,0,0,FALSE
44,Optimization,XYZ,1,1,18.0665,0,0,0,13.3893,0,0,0,11.6874,GGA,1,1,1,0,0,0,TRUE
1,Optimization,FDF,1,1,0.866025,0.5,0,0.866025,-0.5,0,0,0,10,LDA,1,1,1,0,0,0,FALSE
